epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,565.931,1.76939,1.47572,0.02077,0.73151,0.45399,0.44471,0.21851,0.75265,0.85425,0.62107,0.975,0.09531,0.17364,0.6021,0.46835,0,0,0,0.72642,1.94768,1.68427,0.02966,0.00128952,0.00128952,0.00128952
63,574.353,1.74784,1.5143,0.02119,0.7973,0.38374,0.43907,0.20257,0.7526,0.85424,0.62045,0.975,0.0938,0.17113,0.60557,0.46835,0,0,0,0.72948,2.02928,1.66934,0.03056,0.00128507,0.00128507,0.00128507
64,582.818,1.74021,1.47588,0.02139,0.75407,0.41624,0.47088,0.24754,0.7531,0.85459,0.61986,0.975,0.09233,0.16869,0.60812,0.46835,0,0,0,0.73253,1.81343,1.5783,0.02852,0.00128057,0.00128057,0.00128057
65,591.346,1.76925,1.48069,0.02056,0.75269,0.44623,0.48562,0.25567,0.75347,0.85484,0.62142,0.9763,0.09604,0.17487,0.61132,0.46835,0,0,0,0.7355,1.80006,1.45838,0.02399,0.00127599,0.00127599,0.00127599
66,601.019,1.7183,1.43597,0.01931,0.70251,0.43243,0.44579,0.23233,0.75366,0.85499,0.62179,0.97685,0.09688,0.17627,0.61398,0.46835,0,0,0,0.73721,1.90056,1.47033,0.03084,0.00127136,0.00127136,0.00127136
67,610.728,1.76618,1.4806,0.02163,0.74742,0.40435,0.46904,0.23496,0.75386,0.85514,0.6212,0.97685,0.09543,0.17388,0.61625,0.46835,0,0,0,0.74,1.87249,1.56827,0.02896,0.00126667,0.00126667,0.00126667
68,619.496,1.74751,1.46019,0.02053,0.77755,0.42578,0.48563,0.25399,0.75431,0.85546,0.62081,0.97696,0.09447,0.17229,0.61853,0.46835,0,0,0,0.74273,1.83335,1.49402,0.02911,0.00126192,0.00126192,0.00126192
69,628.215,1.72433,1.42477,0.02054,0.74848,0.49128,0.4873,0.28472,0.75505,0.85595,0.62062,0.97717,0.09398,0.17147,0.62106,0.46835,0,0,0,0.74283,1.65765,1.40668,0.02406,0.00125711,0.00125711,0.00125711
70,636.809,1.72251,1.44144,0.02165,0.58036,0.46091,0.43876,0.25998,0.75592,0.85649,0.62043,0.97738,0.09351,0.17068,0.62385,0.46835,0,0,0,0.74381,1.54561,1.41145,0.02146,0.00125224,0.00125224,0.00125224
71,645.464,1.74229,1.43555,0.02098,0.45847,0.4569,0.45772,0.27284,0.75673,0.85702,0.62025,0.97758,0.09304,0.16991,0.62669,0.46835,0,0,0,0.74572,1.63724,1.45141,0.02357,0.00124731,0.00124731,0.00124731
72,654.087,1.6874,1.40635,0.02049,0.7622,0.43221,0.46074,0.25761,0.75713,0.8573,0.62324,0.97551,0.10059,0.18237,0.62843,0.46835,0,0,0,0.74692,1.81532,1.50294,0.03186,0.00124233,0.00124233,0.00124233
73,662.848,1.73282,1.461,0.02096,0.73807,0.43836,0.45918,0.26963,0.75777,0.85772,0.62563,0.96992,0.1071,0.1929,0.63011,0.46835,0,0,0,0.74832,1.69289,1.57282,0.02169,0.00123728,0.00123728,0.00123728
74,671.362,1.69454,1.40718,0.02063,0.6272,0.4483,0.45443,0.28713,0.75873,0.85833,0.62692,0.97112,0.11016,0.19787,0.63234,0.46835,0,0,0,0.74948,1.57847,1.46075,0.02254,0.00123219,0.00123219,0.00123219
75,680.832,1.66736,1.41847,0.02001,0.76446,0.45159,0.48226,0.26756,0.75926,0.85867,0.62852,0.96284,0.11515,0.2057,0.63459,0.46835,0,0,0,0.75166,1.66329,1.57628,0.02438,0.00122703,0.00122703,0.00122703
76,690.004,1.78665,1.45077,0.02263,0.81193,0.42089,0.47912,0.27706,0.75991,0.85907,0.63108,0.95356,0.12281,0.21759,0.63627,0.46835,0,0,0,0.75363,1.58742,1.76031,0.02079,0.00122182,0.00122182,0.00122182
77,698.524,1.70051,1.43352,0.02025,0.76149,0.47805,0.4885,0.25058,0.76015,0.85924,0.63258,0.95266,0.12672,0.22369,0.63855,0.46835,0,0,0,0.75377,1.90241,1.62043,0.03473,0.00121656,0.00121656,0.00121656
78,707.107,1.73254,1.46724,0.02091,0.52668,0.49278,0.45483,0.25218,0.76071,0.8596,0.63324,0.95376,0.12821,0.22603,0.641,0.46835,0,0,0,0.75369,1.73125,1.62636,0.02622,0.00121124,0.00121124,0.00121124
79,715.616,1.64521,1.39351,0.01991,0.45557,0.46238,0.47295,0.26325,0.76123,0.85995,0.63291,0.95402,0.12735,0.2247,0.64281,0.46835,0,0,0,0.75371,1.64209,1.5072,0.02275,0.00120586,0.00120586,0.00120586
80,724.11,1.63402,1.39038,0.01912,0.40329,0.46847,0.46067,0.28457,0.76195,0.86042,0.63275,0.95442,0.12689,0.22401,0.64503,0.46835,0,0,0,0.75524,1.55203,1.428,0.02261,0.00120044,0.00120044,0.00120044
