epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,915.835,1.52412,1.1992,0.01783,0.55153,0.58262,0.54879,0.31702,0.77873,0.8713,0.66633,0.97977,0.20545,0.33968,0.6793,0.50063,0.98479,0.06167,0.11607,0.79593,1.55464,1.29308,0.02256,0.00108172,0.00108172,0.00108172
101,924.096,1.57756,1.18312,0.01802,0.6108,0.53955,0.56236,0.34604,0.77921,0.87161,0.66688,0.98009,0.20672,0.34143,0.68066,0.50269,0.98582,0.06554,0.1229,0.79756,1.48523,1.1455,0.02124,0.00107532,0.00107532,0.00107532
102,932.63,1.48441,1.14573,0.01699,0.61887,0.60326,0.6074,0.33976,0.77953,0.8718,0.66729,0.98036,0.20766,0.34273,0.68221,0.50422,0.98328,0.06863,0.1283,0.7988,1.54394,1.19037,0.02099,0.00106889,0.00106889,0.00106889
103,940.986,1.53711,1.17319,0.01842,0.68427,0.58594,0.62237,0.35223,0.77978,0.87196,0.66806,0.98072,0.20947,0.34521,0.6842,0.50596,0.98418,0.07189,0.13399,0.8004,1.61354,1.15322,0.02315,0.00106242,0.00106242,0.00106242
104,949.226,1.50828,1.16736,0.01763,0.69947,0.61171,0.62946,0.34019,0.78,0.8721,0.6676,0.9808,0.20833,0.34367,0.68568,0.50718,0.9848,0.07418,0.13796,0.80185,1.56334,1.18074,0.02308,0.00105591,0.00105591,0.00105591
105,957.633,1.55126,1.19231,0.01782,0.74396,0.60805,0.64235,0.38957,0.78054,0.87243,0.66896,0.98126,0.21154,0.34805,0.6875,0.5091,0.98563,0.07778,0.14418,0.80341,1.4216,1.11231,0.01904,0.00104936,0.00104936,0.00104936
106,967.282,1.52739,1.13968,0.01793,0.68859,0.56029,0.60156,0.35584,0.78094,0.87269,0.66957,0.98155,0.21298,0.35001,0.68907,0.51111,0.98641,0.08154,0.15062,0.80486,1.53972,1.21763,0.02312,0.00104278,0.00104278,0.00104278
107,976.005,1.56335,1.15839,0.01793,0.63763,0.58928,0.59308,0.36298,0.7814,0.87298,0.67029,0.98187,0.21467,0.35231,0.69069,0.51236,0.98691,0.08389,0.15463,0.8061,1.42887,1.2107,0.02015,0.00103616,0.00103616,0.00103616
108,984.503,1.58612,1.15298,0.0174,0.59852,0.57474,0.596,0.36381,0.78186,0.87326,0.67089,0.98214,0.21605,0.35419,0.69216,0.51348,0.98734,0.08598,0.15818,0.80675,1.4254,1.16942,0.01973,0.00102951,0.00102951,0.00102951
109,992.969,1.51198,1.13546,0.0165,0.65916,0.60261,0.59331,0.37234,0.78219,0.87347,0.67147,0.98241,0.2174,0.35602,0.69403,0.51562,0.98801,0.09,0.16496,0.80826,1.52803,1.16512,0.02223,0.00102282,0.00102282,0.00102282
110,1000.99,1.60047,1.13294,0.01851,0.73974,0.58496,0.62075,0.37938,0.78263,0.87376,0.67284,0.98282,0.22066,0.3604,0.69574,0.51761,0.98858,0.09372,0.17121,0.81005,1.45043,1.17409,0.01996,0.0010161,0.0010161,0.0010161
111,1009.42,1.53834,1.14602,0.01706,0.71444,0.60502,0.65212,0.41378,0.78317,0.87409,0.67397,0.98317,0.22331,0.36396,0.69724,0.51876,0.98894,0.09588,0.17481,0.81155,1.3507,1.11655,0.01755,0.00100935,0.00100935,0.00100935
112,1018.55,1.53612,1.13242,0.01698,0.74737,0.59989,0.63492,0.39747,0.78362,0.87437,0.67507,0.98351,0.22592,0.36744,0.69899,0.52113,0.98747,0.10055,0.18252,0.81247,1.37862,1.15559,0.01847,0.00100257,0.00100257,0.00100257
113,1027.08,1.5133,1.14948,0.01659,0.6593,0.62692,0.60894,0.37154,0.78397,0.87459,0.6766,0.98391,0.22955,0.37225,0.70055,0.52336,0.98614,0.10493,0.18968,0.81382,1.51526,1.10758,0.02056,0.000995756,0.000995756,0.000995756
114,1035.63,1.47303,1.11905,0.01654,0.61742,0.64034,0.63129,0.39032,0.78451,0.87494,0.67844,0.98218,0.23445,0.37854,0.70192,0.52443,0.98651,0.10693,0.19295,0.81516,1.37105,1.16416,0.01857,0.000988913,0.000988913,0.000988913
115,1043.82,1.49192,1.1303,0.01679,0.73482,0.60683,0.63777,0.41091,0.78496,0.87521,0.6798,0.98257,0.23768,0.38277,0.70349,0.52625,0.98704,0.11035,0.19851,0.81645,1.36731,1.07033,0.01743,0.00098204,0.00098204,0.00098204
116,1052.39,1.49162,1.11256,0.01625,0.66656,0.56914,0.61878,0.40454,0.7854,0.87548,0.68016,0.98278,0.23851,0.38386,0.70515,0.52826,0.97739,0.11535,0.20635,0.81705,1.35115,1.18132,0.0182,0.000975138,0.000975138,0.000975138
117,1060.88,1.46846,1.09347,0.01669,0.73253,0.57545,0.6286,0.40489,0.78589,0.87579,0.68149,0.98314,0.24165,0.38794,0.70695,0.52981,0.97811,0.11823,0.21097,0.81862,1.31767,1.13537,0.01681,0.000968209,0.000968209,0.000968209
118,1069.3,1.46281,1.10547,0.01701,0.73005,0.54207,0.61139,0.38589,0.78631,0.87604,0.68258,0.98345,0.24422,0.39128,0.7087,0.531,0.97869,0.12046,0.21452,0.82013,1.39634,1.1197,0.01862,0.000961253,0.000961253,0.000961253
119,1077.77,1.49287,1.10297,0.01681,0.69453,0.61156,0.62545,0.36379,0.78663,0.87625,0.68269,0.98361,0.24446,0.3916,0.71001,0.53292,0.97946,0.12405,0.22021,0.82143,1.52205,1.11852,0.02194,0.00095427,0.00095427,0.00095427
120,1086.24,1.48717,1.09594,0.01635,0.71151,0.59814,0.63037,0.38398,0.78694,0.87645,0.68333,0.98384,0.24596,0.39354,0.71145,0.53439,0.97859,0.12698,0.2248,0.82236,1.44168,1.11612,0.01833,0.000947262,0.000947262,0.000947262
121,1094.66,1.53679,1.1469,0.01833,0.60636,0.62586,0.61857,0.39449,0.78738,0.87672,0.68396,0.98406,0.24743,0.39544,0.71293,0.5352,0.97901,0.12849,0.22717,0.82329,1.39076,1.07073,0.0182,0.00094023,0.00094023,0.00094023
122,1103.21,1.48924,1.0787,0.01672,0.5486,0.6104,0.55961,0.3595,0.78764,0.87687,0.68406,0.98421,0.24764,0.39571,0.71439,0.53631,0.9795,0.13056,0.23041,0.824,1.40249,1.17833,0.01811,0.000933173,0.000933173,0.000933173
123,1111.63,1.48339,1.13029,0.01685,0.6584,0.61482,0.63628,0.37115,0.78788,0.87702,0.68385,0.9843,0.24711,0.39504,0.71558,0.53823,0.9802,0.13415,0.236,0.82537,1.45353,1.15232,0.01931,0.000926093,0.000926093,0.000926093
124,1119.78,1.49766,1.09426,0.01704,0.59775,0.59595,0.59953,0.36643,0.7883,0.87727,0.68375,0.98441,0.24682,0.39469,0.71574,0.53961,0.98072,0.13671,0.23997,0.82692,1.39258,1.12882,0.0176,0.000918991,0.000918991,0.000918991
125,1128.08,1.47329,1.10621,0.01621,0.57978,0.60411,0.60428,0.36408,0.78854,0.87742,0.68405,0.98457,0.24752,0.39558,0.71644,0.54086,0.97989,0.13924,0.24383,0.82757,1.48148,1.20526,0.01924,0.000911867,0.000911867,0.000911867
126,1136.38,1.44269,1.09213,0.01621,0.62865,0.62063,0.62863,0.38299,0.78888,0.87763,0.68425,0.98472,0.24796,0.39616,0.71744,0.54169,0.98026,0.14078,0.2462,0.82866,1.48233,1.1065,0.02007,0.000904722,0.000904722,0.000904722
127,1144.83,1.48138,1.05028,0.01682,0.64496,0.57569,0.62059,0.36029,0.78901,0.87771,0.68514,0.98496,0.25006,0.39886,0.71852,0.54281,0.98069,0.14286,0.24939,0.82975,1.60323,1.11215,0.02212,0.000897557,0.000897557,0.000897557
128,1153.25,1.55079,1.11855,0.01813,0.66589,0.61796,0.6235,0.37122,0.78931,0.8779,0.68602,0.9852,0.25213,0.40151,0.71978,0.5449,0.98015,0.14695,0.25558,0.83091,1.44844,1.09419,0.0184,0.000890373,0.000890373,0.000890373
129,1161.25,1.52009,1.05549,0.01702,0.71575,0.58103,0.62137,0.36663,0.7895,0.87802,0.68629,0.98535,0.25276,0.40232,0.72113,0.54578,0.98051,0.14858,0.25805,0.83184,1.52777,1.1336,0.01922,0.00088317,0.00088317,0.00088317
130,1169.35,1.50061,1.08458,0.01651,0.67355,0.61041,0.62424,0.39403,0.78994,0.87829,0.68617,0.98544,0.25245,0.40193,0.72245,0.54635,0.98079,0.14963,0.25965,0.8331,1.35054,1.1854,0.01765,0.00087595,0.00087595,0.00087595
131,1177.52,1.48016,1.08822,0.01747,0.62879,0.61328,0.61459,0.39324,0.7903,0.87851,0.68644,0.98559,0.25307,0.40272,0.72369,0.5474,0.97892,0.15194,0.26306,0.83395,1.36021,1.11884,0.01714,0.000868712,0.000868712,0.000868712
