epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,910.51,1.60003,1.2494,0.01801,0.52561,0.54581,0.55087,0.3356,0.77553,0.8693,0.67768,0.92926,0.24721,0.39053,0.67157,0.47288,0.94737,0.00902,0.01787,0.78493,1.47404,1.27394,0.01973,0.00111309,0.00111309,0.00111309
96,919.63,1.58591,1.21736,0.01808,0.47273,0.55924,0.52024,0.31774,0.7759,0.86955,0.67867,0.93051,0.24937,0.39333,0.67306,0.4731,0.95,0.00942,0.01866,0.78552,1.57729,1.33257,0.02258,0.0011069,0.0011069,0.0011069
97,928.465,1.63923,1.27771,0.01906,0.50343,0.54244,0.53203,0.32567,0.77646,0.8699,0.67885,0.93124,0.24961,0.39369,0.67462,0.47305,0.95,0.00933,0.01847,0.78697,1.41828,1.27462,0.01818,0.00110066,0.00110066,0.00110066
98,937.176,1.51163,1.23325,0.01702,0.53145,0.56468,0.56359,0.33436,0.7771,0.8703,0.67941,0.93218,0.25077,0.39522,0.67664,0.47313,0.95122,0.00948,0.01876,0.78839,1.3893,1.23382,0.01713,0.00109439,0.00109439,0.00109439
99,945.872,1.53162,1.26324,0.01882,0.63194,0.55648,0.57216,0.33045,0.7775,0.87056,0.67945,0.9328,0.25069,0.39517,0.67803,0.47347,0.95455,0.0101,0.01999,0.79024,1.49562,1.2616,0.02016,0.00108807,0.00108807,0.00108807
100,955.494,1.56175,1.25617,0.01881,0.57191,0.53986,0.53999,0.32187,0.77802,0.87089,0.67975,0.93356,0.25121,0.39589,0.67847,0.47392,0.95833,0.01095,0.02166,0.79198,1.45374,1.2632,0.01953,0.00108172,0.00108172,0.00108172
101,965.686,1.63207,1.24026,0.01842,0.52144,0.4821,0.53731,0.32085,0.77852,0.87121,0.67966,0.93408,0.25083,0.39546,0.67874,0.47424,0.96078,0.01155,0.02283,0.79388,1.47343,1.30018,0.02164,0.00107532,0.00107532,0.00107532
102,974.408,1.57364,1.18699,0.01825,0.51718,0.554,0.52818,0.3154,0.77901,0.87151,0.67957,0.93459,0.25045,0.39503,0.67958,0.47493,0.96491,0.01284,0.02534,0.79409,1.47998,1.26253,0.0207,0.00106889,0.00106889,0.00106889
103,982.978,1.53643,1.24465,0.01843,0.53694,0.54499,0.52769,0.29293,0.77918,0.87163,0.67973,0.93524,0.25066,0.39536,0.68078,0.47634,0.94521,0.01595,0.03137,0.79436,1.65946,1.28035,0.02489,0.00106242,0.00106242,0.00106242
104,991.599,1.53793,1.20908,0.01794,0.56452,0.55857,0.56253,0.32848,0.77955,0.87187,0.6805,0.93622,0.25233,0.39752,0.68165,0.47724,0.95062,0.01763,0.03461,0.79473,1.55648,1.26753,0.02482,0.00105591,0.00105591,0.00105591
105,1000.69,1.53191,1.20968,0.01762,0.48452,0.607,0.55887,0.35154,0.78005,0.87219,0.6821,0.93671,0.25628,0.40245,0.68223,0.47764,0.95294,0.01837,0.03604,0.79614,1.42133,1.29839,0.01811,0.00104936,0.00104936,0.00104936
106,1010.81,1.59431,1.20377,0.01868,0.54313,0.55616,0.54901,0.32203,0.78044,0.87244,0.68271,0.93757,0.25758,0.40413,0.68337,0.47767,0.95349,0.01842,0.03614,0.79789,1.46911,1.30881,0.02159,0.00104278,0.00104278,0.00104278
107,1019.78,1.58766,1.24385,0.01821,0.62971,0.61026,0.57246,0.35439,0.78102,0.87281,0.6826,0.93802,0.25715,0.40365,0.6848,0.47782,0.95455,0.01869,0.03667,0.79924,1.38081,1.26142,0.0184,0.00103616,0.00103616,0.00103616
108,1029.73,1.60767,1.20799,0.01799,0.57108,0.55399,0.56284,0.3487,0.78159,0.87317,0.68272,0.93859,0.2573,0.40388,0.68659,0.47785,0.95506,0.01874,0.03676,0.79981,1.37746,1.2302,0.01733,0.00102951,0.00102951,0.00102951
109,1039,1.5633,1.17783,0.01689,0.54842,0.58627,0.5754,0.35385,0.7821,0.87349,0.68366,0.93958,0.25938,0.40654,0.68876,0.47823,0.95699,0.01944,0.03811,0.80104,1.41641,1.32561,0.01804,0.00102282,0.00102282,0.00102282
110,1048.26,1.59553,1.20257,0.01808,0.56383,0.52651,0.52584,0.33362,0.78259,0.8738,0.68389,0.94018,0.25978,0.40708,0.69067,0.47963,0.96226,0.02208,0.04317,0.80218,1.41609,1.30375,0.01862,0.0010161,0.0010161,0.0010161
111,1057.14,1.5447,1.22168,0.01737,0.49536,0.59153,0.55399,0.353,0.78311,0.87413,0.6848,0.94112,0.26181,0.40965,0.69231,0.48033,0.9646,0.02338,0.04565,0.8028,1.37313,1.30215,0.01819,0.00100935,0.00100935,0.00100935
112,1065.67,1.58484,1.20861,0.0181,0.5213,0.59884,0.57001,0.3462,0.78359,0.87443,0.68648,0.94157,0.26596,0.41477,0.69402,0.48067,0.95798,0.02423,0.04727,0.80304,1.40561,1.30707,0.01818,0.00100257,0.00100257,0.00100257
113,1074.21,1.54138,1.18862,0.01728,0.56129,0.58984,0.59188,0.34174,0.78393,0.87463,0.68847,0.94134,0.27112,0.42099,0.69549,0.4809,0.95902,0.02465,0.04807,0.80407,1.53563,1.30621,0.0201,0.000995756,0.000995756,0.000995756
114,1083.1,1.51269,1.17895,0.01718,0.5162,0.60241,0.5946,0.36943,0.78432,0.87489,0.69032,0.94107,0.27592,0.42672,0.69697,0.48112,0.96,0.02506,0.04885,0.80496,1.4867,1.25793,0.02091,0.000988913,0.000988913,0.000988913
115,1093.04,1.50865,1.19889,0.01724,0.6082,0.63761,0.59866,0.37174,0.78478,0.87517,0.69191,0.94149,0.27984,0.43144,0.6984,0.48277,0.95804,0.02836,0.0551,0.80553,1.39519,1.27804,0.01933,0.00098204,0.00098204,0.00098204
116,1102.83,1.50326,1.13113,0.01614,0.57606,0.64644,0.57074,0.35399,0.78521,0.87543,0.69304,0.94169,0.28265,0.4348,0.69994,0.48385,0.95513,0.03058,0.05927,0.80592,1.39792,1.19846,0.01764,0.000975138,0.000975138,0.000975138
117,1111.5,1.53157,1.20352,0.0175,0.57954,0.62213,0.57694,0.37317,0.78565,0.87572,0.69382,0.94249,0.28438,0.43693,0.70136,0.48393,0.9557,0.03073,0.05954,0.80631,1.42477,1.11218,0.01827,0.000968209,0.000968209,0.000968209
118,1121.03,1.56975,1.19631,0.01832,0.64583,0.59223,0.59684,0.35521,0.78592,0.8759,0.69416,0.94308,0.28505,0.43778,0.70255,0.4853,0.95402,0.03349,0.06472,0.80726,1.50903,1.17847,0.02138,0.000961253,0.000961253,0.000961253
119,1129.64,1.56551,1.17307,0.01784,0.57441,0.624,0.57313,0.32081,0.78601,0.87597,0.69397,0.94266,0.2847,0.43732,0.70278,0.48537,0.95455,0.03361,0.06494,0.80796,1.67965,1.18301,0.02618,0.00095427,0.00095427,0.00095427
120,1138.69,1.50205,1.16349,0.01666,0.61787,0.53006,0.55881,0.33514,0.78639,0.87622,0.69399,0.9431,0.2846,0.43725,0.70357,0.48586,0.95109,0.03472,0.067,0.80758,1.49617,1.26995,0.02343,0.000947262,0.000947262,0.000947262
121,1147.57,1.52004,1.19211,0.0186,0.67692,0.56178,0.59069,0.32533,0.78658,0.87635,0.69411,0.94357,0.28475,0.43748,0.70459,0.48677,0.95361,0.0364,0.07013,0.80845,1.60409,1.23267,0.02478,0.00094023,0.00094023,0.00094023
122,1156.19,1.53322,1.13162,0.01758,0.63783,0.56737,0.58732,0.3252,0.78675,0.87647,0.69382,0.94385,0.2839,0.43651,0.70559,0.48682,0.95408,0.03649,0.0703,0.80969,1.63724,1.19782,0.02316,0.000933173,0.000933173,0.000933173
123,1164.99,1.49741,1.17431,0.01723,0.66244,0.57487,0.58927,0.35543,0.78714,0.87671,0.69332,0.94403,0.28258,0.43496,0.70605,0.48667,0.95408,0.0362,0.06975,0.81101,1.38758,1.21495,0.0178,0.000926093,0.000926093,0.000926093
124,1173.56,1.4897,1.16555,0.01686,0.5635,0.58375,0.56306,0.35092,0.7875,0.87693,0.69334,0.94444,0.2825,0.43491,0.70743,0.48714,0.95545,0.03706,0.07135,0.81259,1.42391,1.21882,0.01854,0.000918991,0.000918991,0.000918991
125,1182.68,1.51952,1.16246,0.01717,0.63257,0.60271,0.57811,0.37944,0.78801,0.87725,0.69387,0.94507,0.28364,0.43632,0.70895,0.48749,0.95652,0.03771,0.07257,0.8132,1.34955,1.14348,0.01752,0.000911867,0.000911867,0.000911867
126,1192.33,1.49426,1.15939,0.01674,0.52428,0.5934,0.54088,0.35097,0.78843,0.87751,0.69389,0.94547,0.28355,0.43626,0.70998,0.48734,0.95652,0.03741,0.07201,0.81366,1.4091,1.18515,0.01831,0.000904722,0.000904722,0.000904722
127,1200.87,1.47691,1.18398,0.01646,0.62859,0.60176,0.58996,0.32698,0.78862,0.87763,0.69401,0.9459,0.2837,0.43649,0.71115,0.48789,0.95794,0.03843,0.0739,0.8147,1.57387,1.25232,0.02033,0.000897557,0.000897557,0.000897557
128,1209.37,1.58517,1.18595,0.01848,0.66911,0.59855,0.59364,0.34358,0.78879,0.87775,0.69462,0.94654,0.28504,0.43814,0.71249,0.48952,0.96121,0.04148,0.07953,0.81628,1.57686,1.21527,0.02402,0.000890373,0.000890373,0.000890373
129,1218.19,1.50204,1.10064,0.0169,0.61648,0.54305,0.57472,0.32639,0.78894,0.87785,0.69493,0.94704,0.28565,0.43891,0.71393,0.48994,0.96218,0.04227,0.08098,0.817,1.64031,1.279,0.02169,0.00088317,0.00088317,0.00088317
130,1226.82,1.51213,1.16572,0.01691,0.63019,0.57726,0.58139,0.35641,0.78926,0.87805,0.69513,0.94749,0.28601,0.43939,0.71541,0.48997,0.9625,0.04231,0.08105,0.81758,1.35686,1.26093,0.01699,0.00087595,0.00087595,0.00087595
131,1235.41,1.4915,1.1758,0.01754,0.64564,0.61902,0.60065,0.36755,0.78964,0.87828,0.69591,0.94817,0.28776,0.44153,0.71678,0.49068,0.96386,0.04362,0.08346,0.81852,1.32175,1.22359,0.01735,0.000868712,0.000868712,0.000868712
132,1244.12,1.50148,1.13591,0.01676,0.6423,0.63903,0.62772,0.40276,0.79007,0.87854,0.69716,0.94835,0.29086,0.44519,0.71771,0.49242,0.96654,0.0469,0.08945,0.81961,1.25401,1.20566,0.01544,0.000861459,0.000861459,0.000861459
133,1253.91,1.53549,1.16037,0.01783,0.52192,0.63151,0.5608,0.35557,0.79034,0.87872,0.69782,0.9483,0.29255,0.44715,0.71804,0.49243,0.96,0.04726,0.09009,0.81985,1.44068,1.24984,0.01922,0.00085419,0.00085419,0.00085419
134,1262.34,1.50175,1.16631,0.0174,0.58338,0.60156,0.5945,0.41215,0.79078,0.87899,0.6979,0.94868,0.29263,0.44729,0.71876,0.49244,0.96029,0.04726,0.09009,0.82072,1.2885,1.14439,0.01668,0.000846907,0.000846907,0.000846907
135,1272.1,1.46785,1.15046,0.0165,0.55609,0.61238,0.6005,0.4036,0.79122,0.87926,0.69752,0.94887,0.29158,0.44609,0.71949,0.49311,0.96154,0.0485,0.09234,0.82192,1.31819,1.13323,0.01659,0.00083961,0.00083961,0.00083961
136,1280.78,1.47317,1.1444,0.01683,0.6198,0.5861,0.62645,0.38212,0.79148,0.87942,0.69713,0.94905,0.29055,0.4449,0.72031,0.49423,0.96333,0.0506,0.09614,0.82329,1.44036,1.14388,0.01848,0.0008323,0.0008323,0.0008323
137,1289.56,1.43819,1.16241,0.01672,0.65878,0.55117,0.59076,0.35152,0.79168,0.87955,0.69851,0.94929,0.29396,0.44891,0.72131,0.49459,0.96405,0.05127,0.09736,0.8243,1.51727,1.21206,0.02094,0.000824978,0.000824978,0.000824978
138,1298.19,1.54875,1.1605,0.01771,0.54681,0.62008,0.57451,0.35728,0.79206,0.87979,0.69978,0.95011,0.29688,0.4524,0.72236,0.49486,0.96463,0.05176,0.09825,0.82529,1.35404,1.21265,0.01686,0.000817644,0.000817644,0.000817644
139,1306.96,1.46397,1.16016,0.01632,0.59282,0.64382,0.60246,0.38481,0.79241,0.88001,0.69957,0.95035,0.29627,0.45172,0.72348,0.49586,0.96319,0.05379,0.10188,0.82635,1.3319,1.16079,0.01659,0.0008103,0.0008103,0.0008103
140,1315.54,1.46101,1.10593,0.01579,0.57523,0.6257,0.59918,0.38811,0.7929,0.88031,0.69928,0.95056,0.29545,0.45079,0.72473,0.49693,0.96199,0.05595,0.10575,0.82763,1.22367,1.14514,0.01497,0.000802946,0.000802946,0.000802946
141,1324.31,1.47882,1.1044,0.01632,0.62418,0.61556,0.58977,0.38305,0.79329,0.88055,0.69988,0.9511,0.2968,0.45242,0.72622,0.49744,0.96023,0.05708,0.10775,0.82857,1.26905,1.13495,0.01672,0.000795584,0.000795584,0.000795584
142,1332.94,1.46706,1.11663,0.01726,0.65065,0.64322,0.60721,0.38261,0.79363,0.88076,0.70039,0.9516,0.29791,0.45376,0.72773,0.4984,0.95913,0.05902,0.1112,0.82969,1.34891,1.07757,0.01677,0.000788213,0.000788213,0.000788213
143,1341.4,1.47012,1.13224,0.01659,0.60564,0.64727,0.59552,0.37734,0.79391,0.88094,0.70054,0.95196,0.29816,0.45409,0.72913,0.49907,0.96021,0.06027,0.11343,0.83089,1.40387,1.04966,0.01936,0.000780835,0.000780835,0.000780835
144,1349.96,1.44882,1.11237,0.01566,0.60862,0.59278,0.59275,0.35956,0.79415,0.8811,0.70104,0.95184,0.29945,0.45558,0.73051,0.49956,0.96104,0.06118,0.11503,0.83206,1.50259,1.20199,0.0192,0.00077345,0.00077345,0.00077345
145,1358.65,1.47543,1.11839,0.01684,0.64435,0.62864,0.60657,0.3982,0.79455,0.88134,0.70223,0.95257,0.30219,0.45883,0.73184,0.50057,0.96241,0.06305,0.11835,0.83318,1.2785,1.14395,0.01516,0.00076606,0.00076606,0.00076606
146,1367.41,1.42782,1.09297,0.01538,0.59079,0.66446,0.59738,0.38175,0.79488,0.88155,0.70279,0.95306,0.30345,0.46033,0.73299,0.50078,0.96287,0.06344,0.11903,0.83425,1.35946,1.15146,0.01783,0.000758665,0.000758665,0.000758665
147,1376.52,1.4367,1.11172,0.01606,0.59672,0.6546,0.60846,0.38245,0.79518,0.88174,0.70292,0.9534,0.30365,0.4606,0.73413,0.50082,0.96314,0.06349,0.11913,0.83522,1.34686,1.07423,0.01784,0.000751266,0.000751266,0.000751266
148,1385.2,1.49494,1.13476,0.01639,0.58303,0.63626,0.59094,0.3852,0.79548,0.88193,0.7033,0.95382,0.30446,0.46159,0.73524,0.50154,0.96411,0.06483,0.1215,0.83616,1.35071,1.06368,0.01722,0.000743864,0.000743864,0.000743864
149,1393.82,1.41914,1.08925,0.01592,0.49996,0.63912,0.55784,0.37399,0.79583,0.88214,0.70359,0.9542,0.30506,0.46232,0.73637,0.50319,0.9638,0.06807,0.12716,0.83681,1.28701,1.14485,0.01643,0.000736459,0.000736459,0.000736459
150,1402.41,1.4353,1.07549,0.0157,0.59355,0.64348,0.57984,0.3889,0.79618,0.88237,0.70346,0.95443,0.30465,0.46187,0.73741,0.50346,0.96222,0.06873,0.1283,0.83748,1.30181,1.12489,0.01643,0.000729052,0.000729052,0.000729052
151,1411.1,1.4648,1.0949,0.01625,0.65251,0.61641,0.61067,0.39845,0.79656,0.8826,0.70308,0.95457,0.30363,0.46072,0.7385,0.50365,0.96264,0.06906,0.12888,0.83829,1.2495,1.1656,0.01662,0.000721645,0.000721645,0.000721645
152,1419.81,1.43408,1.07228,0.01602,0.60932,0.61519,0.6047,0.38207,0.79686,0.88279,0.70278,0.95475,0.30283,0.45982,0.73969,0.50508,0.96226,0.0719,0.1338,0.83898,1.35856,1.15604,0.01732,0.000714238,0.000714238,0.000714238
153,1428.47,1.41237,1.07788,0.01537,0.62107,0.63407,0.61422,0.40332,0.79721,0.883,0.70365,0.95531,0.30481,0.46216,0.74107,0.50649,0.96192,0.0747,0.13863,0.83984,1.26976,1.13516,0.01587,0.000706831,0.000706831,0.000706831
154,1437.18,1.44155,1.07723,0.01578,0.65811,0.59056,0.61079,0.3844,0.79749,0.88318,0.70434,0.9558,0.30638,0.46401,0.74248,0.50699,0.9626,0.0756,0.14019,0.8411,1.34758,1.11379,0.01679,0.000699426,0.000699426,0.000699426
